# kongzi 204965 409936
1 (8, 7, 15, ('論', '氣', '不', '備', '論', '氣', '不', '論'))
2 (8, 7, 15, ('論', '性', '不', '論', '氣', '不', '備', '論'))
3 (8, 7, 15, ('氣', '不', '備', '論', '氣', '不', '論', '性'))
4 (8, 7, 15, ('性', '不', '論', '氣', '不', '備', '論', '氣'))
5 (8, 7, 15, ('備', '論', '氣', '不', '論', '性', '不', '明'))
6 (8, 7, 15, ('不', '論', '氣', '不', '備', '論', '氣', '不'))
7 (8, 7, 15, ('不', '備', '論', '氣', '不', '論', '性', '不'))
8 (8, 4, 15, ('鿡', '年', '鿡', '以', '上', '語', '類', '鿡'))
9 (8, 4, 15, ('發', '見', '而', '知', '其', '中', '之', '有'))
10 (8, 4, 15, ('所', '以', '正', '夫', '婦', '之', '倫', '也'))
11 (8, 4, 15, ('情', '發', '見', '而', '知', '其', '中', '之'))
12 (8, 4, 15, ('性', '與', '知', '覺', '有', '心', '之', '名'))
13 (8, 4, 15, ('年', '鿡', '以', '上', '語', '類', '鿡', '條'))
14 (8, 4, 15, ('壬', '午', '鿡', '月', '鿡', '日', '書', '云'))
15 (8, 4, 15, ('合', '虚', '與', '氣', '有', '性', '之', '名'))
16 (8, 4, 15, ('合', '性', '與', '知', '覺', '有', '心', '之'))
17 (8, 4, 15, ('之', '情', '發', '見', '而', '知', '其', '中'))
18 (8, 4, 15, ('之', '䘮', '則', '如', '之', '何', '孔', '子'))
19 (8, 4, 15, ('䘮', '則', '如', '之', '何', '孔', '子', '曰'))
20 (8, 3, 15, ('鿡', '行', '之', '生', '各', '鿡', '其', '性'))
21 (8, 3, 15, ('鿡', '是', '也', '書', '鿡', '月', '者', '鿡'))
22 (8, 3, 15, ('鿡', '日', '雨', '暘', '申', '省', '状', '照'))
23 (8, 3, 15, ('鿡', '性', '感', '動', '而', '善', '惡', '分'))
24 (8, 3, 15, ('鿡', '室', '之', '邑', '必', '有', '忠', '信'))
25 (8, 3, 15, ('鿡', '單', '鿡', '石', '鿡', '斗', '鿡', '升'))
26 (8, 3, 15, ('鿡', '分', '道', '理', '夜', '氣', '便', '添'))
27 (8, 3, 15, ('非', '禮', '勿', '言', '非', '禮', '勿', '動'))
28 (8, 3, 15, ('雨', '暘', '申', '省', '状', '照', '對', '本'))
29 (8, 3, 15, ('道', '理', '夜', '氣', '便', '添', '得', '鿡'))
30 (8, 3, 15, ('進', '得', '鿡', '分', '道', '理', '夜', '氣'))
31 (8, 3, 15, ('質', '之', '性', '善', '反', '之', '則', '天'))
32 (8, 3, 15, ('貢', '越', '席', '而', '對', '曰', '敢', '問'))
33 (8, 3, 15, ('諌', '曰', '此', '其', '妖', '歟', '武', '王'))
34 (8, 3, 15, ('自', '鿡', '月', '初', '鿡', '日', '以', '後'))
35 (8, 3, 15, ('臣', '有', '父', '母', '之', '䘮', '則', '如'))
36 (8, 3, 15, ('臣', '以', '禮', '臣', '事', '君', '以', '忠'))
37 (8, 3, 15, ('而', '臣', '有', '父', '母', '之', '䘮', '則'))
38 (8, 3, 15, ('而', '後', '有', '氣', '質', '之', '性', '善'))
39 (8, 3, 15, ('者', '幾', '孔', '子', '曰', '鿡', '請', '問'))
40 (8, 3, 15, ('禮', '廢', '者', '幾', '孔', '子', '曰', '鿡'))
41 (8, 3, 15, ('理', '夜', '氣', '便', '添', '得', '鿡', '分'))
42 (8, 3, 15, ('玩', '象', '玩', '數', '玩', '辭', '玩', '意'))
43 (8, 3, 15, ('父', '母', '之', '䘮', '則', '如', '之', '何'))
44 (8, 3, 15, ('氣', '質', '之', '性', '善', '反', '之', '則'))
45 (8, 3, 15, ('母', '之', '䘮', '則', '如', '之', '何', '孔'))
46 (8, 3, 15, ('有', '父', '母', '之', '䘮', '則', '如', '之'))
47 (8, 3, 15, ('有', '氣', '質', '之', '性', '善', '反', '之'))
48 (8, 3, 15, ('曰', '此', '其', '妖', '歟', '武', '王', '曰'))
49 (8, 3, 15, ('暘', '申', '省', '状', '照', '對', '本', '州'))
50 (8, 3, 15, ('日', '雨', '暘', '申', '省', '状', '照', '對'))
51 (8, 3, 15, ('方', '鿡', '里', '旁', '加', '鿡', '里', '為'))
52 (8, 3, 15, ('性', '善', '反', '之', '則', '天', '地', '之'))
53 (8, 3, 15, ('得', '鿡', '分', '道', '理', '夜', '氣', '便'))
54 (8, 3, 15, ('後', '有', '氣', '質', '之', '性', '善', '反'))
55 (8, 3, 15, ('形', '而', '後', '有', '氣', '質', '之', '性'))
56 (8, 3, 15, ('廢', '者', '幾', '孔', '子', '曰', '鿡', '請'))
57 (8, 3, 15, ('幾', '孔', '子', '曰', '鿡', '請', '問', '之'))
58 (8, 3, 15, ('孔', '子', '曰', '鿡', '請', '問', '之', '曰'))
59 (8, 3, 15, ('子', '貢', '越', '席', '而', '對', '曰', '敢'))
60 (8, 3, 15, ('太', '宗', '貞', '觀', '鿡', '年', '鿡', '月'))
61 (8, 3, 15, ('善', '反', '之', '則', '天', '地', '之', '性'))
62 (8, 3, 15, ('唐', '太', '宗', '貞', '觀', '鿡', '年', '鿡'))
63 (8, 3, 15, ('君', '使', '臣', '以', '禮', '臣', '事', '君'))
64 (8, 3, 15, ('反', '之', '則', '天', '地', '之', '性', '存'))
65 (8, 3, 15, ('則', '如', '之', '何', '孔', '子', '曰', '歸'))
66 (8, 3, 15, ('分', '道', '理', '夜', '氣', '便', '添', '得'))
67 (8, 3, 15, ('公', '鿡', '年', '胡', '安', '國', '傳', '曰'))
68 (8, 3, 15, ('僖', '公', '鿡', '有', '鿡', '年', '臣', '按'))
69 (8, 3, 15, ('使', '臣', '以', '禮', '臣', '事', '君', '以'))
70 (8, 3, 15, ('也', '壬', '午', '鿡', '月', '鿡', '日', '書'))
71 (8, 3, 15, ('之', '性', '善', '反', '之', '則', '天', '地'))
72 (8, 3, 15, ('之', '則', '天', '地', '之', '性', '存', '焉'))
73 (8, 3, 15, ('之', '䘮', '如', '之', '何', '孔', '子', '曰'))
1 (7, 7, 13, ('論', '氣', '不', '論', '性', '不', '明'))
65 (8, 28, 15, ('書', '於', '原', '積', '鿡', '尺', '之', '上'))
66 (8, 28, 15, ('尺', '書', '於', '原', '積', '鿡', '尺', '之'))
67 (8, 28, 15, ('之', '得', '讠', '為', '同', '數', '與', '左'))
68 (8, 27, 15, ('鿡', '率', '求', '得', '鿡', '率', '鿡', '丈'))
69 (8, 27, 15, ('豪', '鿡', '絲', '鿡', '忽', '鿡', '微', '有'))
70 (8, 26, 15, ('鿡', '步', '法', '曰', '立', '天', '元', '鿡'))
71 (8, 26, 15, ('鿡', '於', '左', '上', '為', '法', '置', '鿡'))
72 (8, 26, 15, ('鿡', '勺', '和', '鿡', '寸', '鿡', '分', '税'))
73 (8, 26, 15, ('置', '鿡', '於', '左', '上', '為', '法', '置'))
74 (8, 26, 15, ('度', '展', '開', '勿', '令', '移', '動', '次'))
75 (8, 26, 15, ('勺', '和', '鿡', '寸', '鿡', '分', '税', '鿡'))
76 (8, 25, 15, ('率', '求', '得', '鿡', '率', '鿡', '丈', '鿡'))
77 (8, 25, 15, ('步', '法', '曰', '立', '天', '元', '鿡', '為'))
78 (8, 25, 15, ('得', '鿡', '率', '鿡', '尺', '鿡', '寸', '鿡'))
79 (8, 25, 15, ('升', '鿡', '合', '鿡', '勺', '和', '鿡', '寸'))
80 (8, 25, 15, ('之', '得', '鿡', '尺', '鿡', '寸', '鿡', '分'))
1 (7, 153, 13, ('鿡', '尺', '鿡', '寸', '鿡', '分', '鿡'))
2 (7, 136, 13, ('為', '鿡', '率', '求', '得', '鿡', '率'))
3 (7, 130, 13, ('鿡', '率', '求', '得', '鿡', '率', '鿡'))
4 (7, 99, 13, ('尺', '鿡', '寸', '鿡', '分', '鿡', '釐'))
5 (7, 96, 13, ('鿡', '寸', '鿡', '分', '鿡', '釐', '鿡'))
6 (7, 81, 13, ('寸', '鿡', '分', '鿡', '釐', '鿡', '豪'))
7 (7, 71, 13, ('為', '鿡', '率', '得', '鿡', '率', '鿡'))
8 (7, 66, 13, ('為', '同', '數', '與', '左', '相', '消'))
9 (7, 66, 13, ('同', '數', '與', '左', '相', '消', '得'))
10 (7, 64, 13, ('鿡', '分', '鿡', '釐', '鿡', '豪', '鿡'))
11 (7, 64, 13, ('得', '鿡', '尺', '鿡', '寸', '鿡', '分'))
12 (7, 63, 13, ('鿡', '釐', '鿡', '豪', '鿡', '絲', '鿡'))
13 (7, 62, 13, ('讠', '為', '同', '數', '與', '左', '相'))
14 (7, 62, 13, ('分', '鿡', '釐', '鿡', '豪', '鿡', '絲'))
15 (7, 58, 13, ('釐', '鿡', '豪', '鿡', '絲', '鿡', '忽'))
16 (7, 56, 13, ('數', '與', '左', '相', '消', '得', '讠'))
17 (7, 54, 13, ('與', '左', '相', '消', '得', '讠', '開'))
18 (7, 53, 13, ('鿡', '丈', '鿡', '尺', '鿡', '寸', '鿡'))
19 (7, 53, 13, ('丈', '鿡', '尺', '鿡', '寸', '鿡', '分'))
20 (7, 50, 13, ('得', '讠', '為', '同', '數', '與', '左'))
21 (7, 48, 13, ('讠', '開', '平', '方', '得', '鿡', '步'))
22 (7, 48, 13, ('上', '兩', '直', '角', '方', '形', '并'))
23 (7, 47, 13, ('率', '求', '得', '鿡', '率', '鿡', '尺'))
24 (7, 47, 13, ('也', '如', '圖', '甲', '乙', '丙', '丁'))
25 (7, 46, 13, ('城', '徑', '也', '合', '問', '或', '問'))
26 (7, 45, 13, ('鿡', '寸', '鿡', '分', '鿡', '釐', '有'))
27 (7, 45, 13, ('寸', '鿡', '分', '鿡', '釐', '有', '餘'))
28 (7, 44, 13, ('鿡', '面', '體', '之', '每', '鿡', '邊'))
29 (7, 43, 13, ('鿡', '為', '鿡', '率', '今', '所', '設'))
30 (7, 43, 13, ('鿡', '升', '鿡', '合', '鿡', '勺', '和'))
31 (7, 43, 13, ('相', '消', '得', '讠', '開', '平', '方'))
32 (7, 43, 13, ('為', '鿡', '率', '今', '所', '設', '之'))
33 (7, 43, 13, ('消', '得', '讠', '開', '平', '方', '得'))
34 (7, 43, 13, ('得', '讠', '開', '平', '方', '得', '鿡'))
35 (7, 42, 13, ('步', '問', '答', '同', '前', '法', '曰'))
36 (7, 42, 13, ('左', '相', '消', '得', '讠', '開', '平'))
37 (7, 41, 13, ('鿡', '步', '問', '答', '同', '前', '法'))
38 (7, 41, 13, ('鿡', '斗', '鿡', '升', '鿡', '合', '鿡'))
39 (7, 41, 13, ('鿡', '尺', '鿡', '寸', '為', '鿡', '率'))
40 (7, 41, 13, ('鿡', '分', '鿡', '釐', '鿡', '毫', '鿡'))
41 (7, 41, 13, ('鿡', '分', '税', '鿡', '寸', '鿡', '分'))
42 (7, 41, 13, ('即', '城', '徑', '也', '合', '問', '或'))
43 (7, 41, 13, ('升', '鿡', '合', '鿡', '勺', '和', '鿡'))
44 (7, 40, 13, ('鿡', '升', '鿡', '分', '升', '之', '鿡'))
45 (7, 39, 13, ('鿡', '尺', '折', '半', '得', '鿡', '尺'))
46 (7, 38, 13, ('鿡', '寸', '鿡', '分', '税', '鿡', '寸'))
47 (7, 38, 13, ('求', '得', '鿡', '率', '鿡', '尺', '鿡'))
48 (7, 38, 13, ('尺', '鿡', '寸', '鿡', '分', '鿡', '杪'))
49 (7, 38, 13, ('寸', '鿡', '分', '税', '鿡', '寸', '鿡'))
50 (7, 37, 13, ('鿡', '豪', '鿡', '絲', '鿡', '忽', '鿡'))
51 (7, 37, 13, ('步', '即', '城', '徑', '也', '合', '問'))
52 (7, 37, 13, ('斗', '鿡', '升', '鿡', '合', '鿡', '勺'))
53 (7, 37, 13, ('得', '鿡', '率', '鿡', '尺', '鿡', '寸'))
54 (7, 36, 13, ('鿡', '為', '下', '法', '與', '上', '法'))
55 (7, 36, 13, ('鿡', '尺', '倍', '之', '得', '鿡', '尺'))
56 (7, 36, 13, ('與', '上', '法', '相', '乘', '除', '實'))
57 (7, 35, 13, ('田', '苗', '鿡', '斗', '鿡', '升', '鿡'))
58 (7, 35, 13, ('為', '下', '法', '與', '上', '法', '相'))
59 (7, 35, 13, ('法', '與', '上', '法', '相', '乘', '除'))
60 (7, 35, 13, ('分', '鿡', '釐', '鿡', '毫', '鿡', '絲'))
61 (7, 35, 13, ('下', '法', '與', '上', '法', '相', '乘'))
62 (7, 34, 13, ('開', '平', '方', '得', '鿡', '步', '即'))
63 (7, 34, 13, ('第', '鿡', '按', '舊', '法', '變', '通'))
64 (7, 33, 13, ('鿡', '步', '即', '城', '徑', '也', '合'))
65 (7, 33, 13, ('鿡', '按', '舊', '法', '變', '通', '有'))
66 (7, 33, 13, ('鿡', '寸', '為', '鿡', '率', '求', '得'))
67 (7, 33, 13, ('為', '鿡', '率', '推', '得', '鿡', '率'))
68 (7, 33, 13, ('度', '展', '開', '勿', '令', '移', '動'))
69 (7, 33, 13, ('寸', '為', '鿡', '率', '求', '得', '鿡'))
70 (7, 32, 13, ('鿡', '率', '推', '得', '鿡', '率', '鿡'))
71 (7, 32, 13, ('苗', '鿡', '斗', '鿡', '升', '鿡', '合'))
72 (7, 32, 13, ('其', '正', '弦', '鿡', '為', '鿡', '率'))
73 (7, 32, 13, ('之', '度', '展', '開', '勿', '令', '移'))
74 (7, 31, 13, ('鿡', '率', '得', '鿡', '率', '鿡', '兩'))
75 (7, 31, 13, ('鿡', '斗', '鿡', '升', '鿡', '分', '升'))
76 (7, 31, 13, ('率', '比', '例', '以', '定', '率', '之'))
77 (7, 31, 13, ('斗', '鿡', '升', '鿡', '分', '升', '之'))
78 (7, 31, 13, ('得', '鿡', '寸', '鿡', '分', '鿡', '釐'))
79 (7, 31, 13, ('定', '率', '比', '例', '以', '定', '率'))
80 (7, 31, 13, ('問', '得', '幾', '何', '荅', '曰', '爲'))
1 (6, 258, 11, ('鿡', '尺', '鿡', '寸', '鿡', '分'))
2 (6, 185, 11, ('鿡', '丈', '鿡', '尺', '鿡', '寸'))
3 (6, 184, 11, ('鿡', '寸', '鿡', '分', '鿡', '釐'))
4 (6, 155, 11, ('尺', '鿡', '寸', '鿡', '分', '鿡'))
5 (6, 136, 11, ('鿡', '率', '求', '得', '鿡', '率'))
6 (6, 136, 11, ('為', '鿡', '率', '求', '得', '鿡'))
7 (6, 130, 11, ('率', '求', '得', '鿡', '率', '鿡'))
8 (6, 99, 11, ('與', '左', '相', '消', '得', '讠'))
9 (6, 96, 11, ('寸', '鿡', '分', '鿡', '釐', '鿡'))
10 (6, 87, 11, ('鿡', '分', '鿡', '釐', '鿡', '豪'))
11 (6, 83, 11, ('問', '答', '同', '前', '法', '曰'))
12 (6, 80, 11, ('鿡', '石', '鿡', '斗', '鿡', '升'))
13 (6, 74, 11, ('為', '鿡', '率', '得', '鿡', '率'))
14 (6, 74, 11, ('得', '鿡', '尺', '鿡', '寸', '鿡'))
15 (6, 71, 11, ('鿡', '率', '得', '鿡', '率', '鿡'))
16 (6, 66, 11, ('為', '同', '數', '與', '左', '相'))
17 (6, 66, 11, ('數', '與', '左', '相', '消', '得'))
18 (6, 66, 11, ('同', '數', '與', '左', '相', '消'))
19 (6, 64, 11, ('鿡', '釐', '鿡', '豪', '鿡', '絲'))
20 (6, 64, 11, ('分', '鿡', '釐', '鿡', '豪', '鿡'))
21 (6, 63, 11, ('釐', '鿡', '豪', '鿡', '絲', '鿡'))
22 (6, 62, 11, ('鿡', '斗', '鿡', '升', '鿡', '合'))
23 (6, 62, 11, ('讠', '為', '同', '數', '與', '左'))
24 (6, 61, 11, ('鿡', '豪', '鿡', '絲', '鿡', '忽'))
25 (6, 61, 11, ('也', '如', '圖', '甲', '乙', '丙'))
26 (6, 56, 11, ('即', '城', '徑', '也', '合', '問'))
27 (6, 54, 11, ('左', '相', '消', '得', '讠', '開'))
28 (6, 53, 11, ('曰', '立', '天', '元', '鿡', '為'))
29 (6, 53, 11, ('丈', '鿡', '尺', '鿡', '寸', '鿡'))
30 (6, 52, 11, ('臣', '淳', '風', '等', '謹', '按'))
31 (6, 52, 11, ('弦', '與', '勾', '股', '較', '之'))
32 (6, 52, 11, ('上', '兩', '直', '角', '方', '形'))
33 (6, 51, 11, ('鿡', '面', '體', '之', '每', '鿡'))
34 (6, 51, 11, ('開', '平', '方', '得', '鿡', '步'))
35 (6, 50, 11, ('讠', '開', '平', '方', '得', '鿡'))
36 (6, 50, 11, ('得', '讠', '為', '同', '數', '與'))
37 (6, 49, 11, ('鿡', '尺', '書', '於', '原', '積'))
38 (6, 49, 11, ('鿡', '升', '鿡', '合', '鿡', '勺'))
39 (6, 49, 11, ('鿡', '分', '鿡', '釐', '鿡', '毫'))
40 (6, 49, 11, ('徑', '也', '合', '問', '或', '問'))
41 (6, 49, 11, ('如', '圖', '甲', '乙', '丙', '丁'))
42 (6, 48, 11, ('鿡', '為', '鿡', '率', '今', '所'))
43 (6, 48, 11, ('鿡', '寸', '鿡', '分', '税', '鿡'))
44 (6, 48, 11, ('兩', '直', '角', '方', '形', '并'))
45 (6, 47, 11, ('求', '得', '鿡', '率', '鿡', '尺'))
46 (6, 46, 11, ('鿡', '分', '鿡', '釐', '有', '餘'))
47 (6, 46, 11, ('城', '徑', '也', '合', '問', '或'))
48 (6, 45, 11, ('鿡', '合', '鿡', '勺', '和', '鿡'))
49 (6, 45, 11, ('自', '乗', '之', '鿡', '正', '方'))
50 (6, 45, 11, ('寸', '鿡', '分', '鿡', '釐', '有'))
51 (6, 44, 11, ('面', '體', '之', '每', '鿡', '邊'))
52 (6, 44, 11, ('得', '讠', '開', '平', '方', '得'))
53 (6, 44, 11, ('不', '知', '步', '數', '而', '立'))
54 (6, 43, 11, ('鿡', '面', '體', '之', '鿡', '邊'))
55 (6, 43, 11, ('鿡', '率', '今', '所', '設', '之'))
56 (6, 43, 11, ('鿡', '尺', '鿡', '寸', '為', '鿡'))
57 (6, 43, 11, ('鿡', '寸', '鿡', '分', '鿡', '杪'))
58 (6, 43, 11, ('相', '消', '得', '讠', '開', '平'))
59 (6, 43, 11, ('為', '鿡', '率', '今', '所', '設'))
60 (6, 43, 11, ('消', '得', '讠', '開', '平', '方'))
61 (6, 43, 11, ('每', '邊', '鿡', '尺', '鿡', '寸'))
62 (6, 43, 11, ('升', '鿡', '合', '鿡', '勺', '和'))
63 (6, 43, 11, ('之', '得', '鿡', '尺', '鿡', '寸'))
64 (6, 42, 11, ('步', '問', '答', '同', '前', '法'))
65 (6, 42, 11, ('斗', '鿡', '升', '鿡', '合', '鿡'))
66 (6, 41, 11, ('鿡', '步', '問', '答', '同', '前'))
67 (6, 41, 11, ('鿡', '分', '税', '鿡', '寸', '鿡'))
68 (6, 41, 11, ('尺', '鿡', '寸', '為', '鿡', '率'))
69 (6, 41, 11, ('外', '切', '鿡', '面', '體', '之'))
70 (6, 41, 11, ('分', '鿡', '釐', '鿡', '毫', '鿡'))
71 (6, 41, 11, ('分', '税', '鿡', '寸', '鿡', '分'))
72 (6, 40, 11, ('鿡', '等', '邊', '形', '之', '每'))
73 (6, 40, 11, ('鿡', '升', '鿡', '分', '升', '之'))
74 (6, 40, 11, ('得', '鿡', '率', '鿡', '尺', '鿡'))
75 (6, 40, 11, ('升', '鿡', '分', '升', '之', '鿡'))
76 (6, 40, 11, ('以', '自', '之', '得', '讠', '為'))
77 (6, 39, 11, ('鿡', '尺', '折', '半', '得', '鿡'))
78 (6, 39, 11, ('尺', '折', '半', '得', '鿡', '尺'))
79 (6, 39, 11, ('問', '城', '徑', '釋', '曰', '此'))
80 (6, 38, 11, ('鿡', '率', '鿡', '尺', '鿡', '寸'))
1 (5, 278, 9, ('鿡', '尺', '鿡', '寸', '鿡'))
2 (5, 263, 9, ('尺', '鿡', '寸', '鿡', '分'))
3 (5, 257, 9, ('鿡', '寸', '鿡', '分', '鿡'))
4 (5, 196, 9, ('鿡', '丈', '鿡', '尺', '鿡'))
5 (5, 185, 9, ('丈', '鿡', '尺', '鿡', '寸'))
6 (5, 184, 9, ('寸', '鿡', '分', '鿡', '釐'))
7 (5, 143, 9, ('鿡', '分', '鿡', '釐', '鿡'))
8 (5, 140, 9, ('為', '鿡', '率', '求', '得'))
9 (5, 137, 9, ('求', '得', '鿡', '率', '鿡'))
10 (5, 136, 9, ('鿡', '率', '求', '得', '鿡'))
11 (5, 136, 9, ('率', '求', '得', '鿡', '率'))
12 (5, 129, 9, ('得', '鿡', '尺', '鿡', '寸'))
13 (5, 117, 9, ('與', '左', '相', '消', '得'))
14 (5, 110, 9, ('立', '天', '元', '鿡', '為'))
15 (5, 106, 9, ('鿡', '斗', '鿡', '升', '鿡'))
16 (5, 102, 9, ('左', '相', '消', '得', '讠'))
17 (5, 98, 9, ('鿡', '分', '為', '鿡', '率'))
18 (5, 92, 9, ('鿡', '等', '邊', '形', '之'))
19 (5, 91, 9, ('鿡', '石', '鿡', '斗', '鿡'))
20 (5, 91, 9, ('鿡', '尺', '鿡', '寸', '為'))
21 (5, 87, 9, ('分', '鿡', '釐', '鿡', '豪'))
22 (5, 84, 9, ('答', '同', '前', '法', '曰'))
23 (5, 84, 9, ('上', '直', '角', '方', '形'))
24 (5, 83, 9, ('問', '答', '同', '前', '法'))
25 (5, 82, 9, ('石', '鿡', '斗', '鿡', '升'))
26 (5, 81, 9, ('鿡', '因', '之', '得', '鿡'))
27 (5, 80, 9, ('開', '平', '方', '得', '鿡'))
28 (5, 79, 9, ('鿡', '面', '體', '之', '每'))
29 (5, 76, 9, ('為', '鿡', '率', '得', '鿡'))
30 (5, 74, 9, ('鿡', '率', '得', '鿡', '率'))
31 (5, 72, 9, ('也', '如', '圖', '甲', '乙'))
32 (5, 71, 9, ('鿡', '豪', '鿡', '絲', '鿡'))
33 (5, 71, 9, ('直', '角', '方', '形', '并'))
34 (5, 71, 9, ('率', '得', '鿡', '率', '鿡'))
35 (5, 68, 9, ('甲', '乙', '丙', '丁', '戊'))
36 (5, 66, 9, ('鿡', '釐', '鿡', '豪', '鿡'))
37 (5, 66, 9, ('為', '同', '數', '與', '左'))
38 (5, 66, 9, ('數', '與', '左', '相', '消'))
39 (5, 66, 9, ('同', '數', '與', '左', '相'))
40 (5, 64, 9, ('釐', '鿡', '豪', '鿡', '絲'))
41 (5, 64, 9, ('城', '徑', '也', '合', '問'))
42 (5, 64, 9, ('也', '合', '問', '或', '問'))
43 (5, 63, 9, ('體', '之', '每', '鿡', '邊'))
44 (5, 63, 9, ('邊', '鿡', '尺', '鿡', '寸'))
45 (5, 63, 9, ('斗', '鿡', '升', '鿡', '合'))
46 (5, 63, 9, ('如', '圖', '甲', '乙', '丙'))
47 (5, 63, 9, ('之', '鿡', '分', '之', '鿡'))
48 (5, 62, 9, ('鿡', '尺', '得', '鿡', '尺'))
49 (5, 62, 9, ('讠', '為', '同', '數', '與'))
50 (5, 62, 9, ('得', '鿡', '寸', '鿡', '分'))
51 (5, 61, 9, ('豪', '鿡', '絲', '鿡', '忽'))
52 (5, 61, 9, ('相', '減', '餘', '鿡', '尺'))
53 (5, 57, 9, ('鿡', '升', '鿡', '合', '鿡'))
54 (5, 56, 9, ('鿡', '寸', '為', '鿡', '率'))
55 (5, 56, 9, ('臣', '淳', '風', '等', '謹'))
56 (5, 56, 9, ('曰', '立', '天', '元', '鿡'))
57 (5, 56, 9, ('即', '城', '徑', '也', '合'))
58 (5, 56, 9, ('以', '自', '之', '得', '讠'))
59 (5, 55, 9, ('相', '消', '得', '讠', '開'))
60 (5, 52, 9, ('與', '勾', '股', '較', '之'))
61 (5, 52, 9, ('淳', '風', '等', '謹', '按'))
62 (5, 52, 9, ('弦', '與', '勾', '股', '較'))
63 (5, 52, 9, ('外', '切', '鿡', '面', '體'))
64 (5, 52, 9, ('圖', '甲', '乙', '丙', '丁'))
65 (5, 52, 9, ('兩', '直', '角', '方', '形'))
66 (5, 52, 9, ('上', '兩', '直', '角', '方'))
67 (5, 51, 9, ('面', '體', '之', '每', '鿡'))
68 (5, 51, 9, ('讠', '開', '平', '方', '得'))
69 (5, 51, 9, ('平', '方', '得', '鿡', '步'))
70 (5, 50, 9, ('鿡', '除', '之', '得', '鿡'))
71 (5, 50, 9, ('方', '得', '鿡', '步', '即'))
72 (5, 50, 9, ('得', '鿡', '率', '鿡', '尺'))
73 (5, 50, 9, ('得', '讠', '為', '同', '數'))
74 (5, 49, 9, ('鿡', '面', '體', '之', '鿡'))
75 (5, 49, 9, ('鿡', '尺', '書', '於', '原'))
76 (5, 49, 9, ('鿡', '兩', '鿡', '錢', '為'))
77 (5, 49, 9, ('徑', '也', '合', '問', '或'))
78 (5, 49, 9, ('尺', '書', '於', '原', '積'))
79 (5, 49, 9, ('升', '鿡', '合', '鿡', '勺'))
80 (5, 49, 9, ('分', '鿡', '釐', '鿡', '毫'))
1 (4, 714, 7, ('鿡', '尺', '鿡', '寸'))
2 (4, 516, 7, ('鿡', '寸', '鿡', '分'))
3 (4, 347, 7, ('鿡', '分', '之', '鿡'))
4 (4, 344, 7, ('鿡', '丈', '鿡', '尺'))
5 (4, 332, 7, ('鿡', '分', '鿡', '釐'))
6 (4, 296, 7, ('鿡', '兩', '鿡', '錢'))
7 (4, 284, 7, ('尺', '鿡', '寸', '鿡'))
8 (4, 259, 7, ('寸', '鿡', '分', '鿡'))
9 (4, 243, 7, ('得', '鿡', '率', '鿡'))
10 (4, 240, 7, ('鿡', '為', '鿡', '率'))
11 (4, 235, 7, ('相', '減', '餘', '鿡'))
12 (4, 223, 7, ('鿡', '斗', '鿡', '升'))
13 (4, 202, 7, ('甲', '乙', '丙', '丁'))
14 (4, 196, 7, ('丈', '鿡', '尺', '鿡'))
15 (4, 180, 7, ('鿡', '面', '體', '之'))
16 (4, 178, 7, ('之', '得', '鿡', '尺'))
17 (4, 168, 7, ('得', '鿡', '尺', '鿡'))
18 (4, 162, 7, ('直', '角', '方', '形'))
19 (4, 154, 7, ('之', '得', '讠', '為'))
20 (4, 148, 7, ('鿡', '角', '形', '之'))
21 (4, 148, 7, ('除', '之', '得', '鿡'))
22 (4, 143, 7, ('求', '得', '鿡', '率'))
23 (4, 143, 7, ('分', '鿡', '釐', '鿡'))
24 (4, 142, 7, ('為', '鿡', '率', '求'))
25 (4, 140, 7, ('鿡', '率', '求', '得'))
26 (4, 136, 7, ('鿡', '石', '鿡', '斗'))
27 (4, 136, 7, ('率', '求', '得', '鿡'))
28 (4, 128, 7, ('幾', '何', '法', '以'))
29 (4, 127, 7, ('鿡', '等', '邊', '形'))
30 (4, 126, 7, ('相', '乘', '得', '鿡'))
31 (4, 124, 7, ('立', '天', '元', '鿡'))
32 (4, 121, 7, ('得', '鿡', '尺', '為'))
33 (4, 120, 7, ('鿡', '度', '鿡', '分'))
34 (4, 120, 7, ('左', '相', '消', '得'))
35 (4, 118, 7, ('鿡', '分', '為', '鿡'))
36 (4, 118, 7, ('與', '左', '相', '消'))
37 (4, 118, 7, ('為', '鿡', '率', '鿡'))
38 (4, 111, 7, ('鿡', '升', '鿡', '合'))
39 (4, 111, 7, ('天', '元', '鿡', '為'))
40 (4, 109, 7, ('斗', '鿡', '升', '鿡'))
41 (4, 104, 7, ('得', '鿡', '步', '即'))
42 (4, 104, 7, ('乘', '之', '得', '鿡'))
43 (4, 103, 7, ('相', '消', '得', '讠'))
44 (4, 103, 7, ('之', '每', '鿡', '邊'))
45 (4, 102, 7, ('因', '之', '得', '鿡'))
46 (4, 102, 7, ('乗', '之', '得', '鿡'))
47 (4, 101, 7, ('乘', '得', '鿡', '尺'))
48 (4, 98, 7, ('分', '為', '鿡', '率'))
49 (4, 96, 7, ('乙', '丙', '丁', '戊'))
50 (4, 94, 7, ('石', '鿡', '斗', '鿡'))
51 (4, 94, 7, ('相', '乗', '得', '鿡'))
52 (4, 94, 7, ('平', '方', '得', '鿡'))
